run,grpo_step,optimizer_step,step_seconds,elapsed_step_seconds,elapsed_step_hours,best_answer_accuracy_so_far
final_on_policy_lr4e-5_400_full_eval,185,185,27.746105194091797,6846.824751853943,1.901895764403873,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,186,186,28.921422243118286,6875.746174097061,1.9099294928047392,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,187,187,27.027163982391357,6902.7733380794525,1.9174370383554036,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,188,188,28.14478898048401,6930.9181270599365,1.9252550352944269,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,189,189,28.234941244125366,6959.153068304062,1.9330980745289061,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,190,190,28.500982999801636,6987.6540513038635,1.9410150142510731,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,191,191,41.74013328552246,7029.394184589386,1.952609495719274,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,192,192,25.754724264144897,7055.148908853531,1.9597635857926474,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,193,193,27.11104130744934,7082.25995016098,1.9672944306002722,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,194,194,38.011980295181274,7120.2719304561615,1.9778533140156005,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,195,195,28.075423002243042,7148.3473534584045,1.9856520426273345,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,196,196,30.070465087890625,7178.417818546295,1.9940049495961931,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,197,197,38.3400444984436,7216.757863044739,2.004654961956872,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,198,198,29.16420841217041,7245.922071456909,2.0127561309602524,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,199,199,39.23328423500061,7285.15535569191,2.023654265469975,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,200,200,230.05383348464966,7515.209189176559,2.0875581081046,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,201,201,38.03771090507507,7553.2469000816345,2.0981241389115652,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,202,202,38.51554274559021,7591.762442827225,2.10882290078534,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,203,203,27.589107275009155,7619.351550102234,2.116486541695065,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,204,204,29.97955632209778,7649.331106424332,2.124814196228981,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,205,205,27.251956701278687,7676.58306312561,2.1323841842015585,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,206,206,28.224428415298462,7704.807491540909,2.140224303205808,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,207,207,37.56333613395691,7742.370827674866,2.1506585632430184,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,208,208,26.64158535003662,7769.012413024902,2.1580590036180283,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,209,209,25.37045407295227,7794.382867097855,2.1651063519716263,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,210,210,43.49370861053467,7837.876575708389,2.177187937696775,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,211,211,38.8873496055603,7876.76392531395,2.187989979253875,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,212,212,27.67087745666504,7904.434802770615,2.1956763341029486,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,213,213,26.240248203277588,7930.675050973892,2.2029652919371925,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,214,214,28.468161821365356,7959.143212795258,2.2108731146653495,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,215,215,26.358383178710938,7985.5015959739685,2.218194887770547,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,216,216,25.983729362487793,8011.485325336456,2.225412590371238,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,217,217,26.1195387840271,8037.604864120483,2.2326680178112452,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,218,218,39.34603786468506,8076.9509019851685,2.243597472773658,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,219,219,27.67644190788269,8104.627343893051,2.251285373303625,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,220,220,218.5026650428772,8323.130008935928,2.311980558037758,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,221,221,28.14421582221985,8351.274224758148,2.3197983957661523,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,222,222,28.43442463874817,8379.708649396896,2.3276968470546935,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,223,223,27.925527095794678,8407.634176492691,2.3354539379146364,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,224,224,29.031795978546143,8436.665972471237,2.3435183256864547,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,225,225,26.105186939239502,8462.771159410477,2.35076976650291,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,226,226,27.497225284576416,8490.268384695053,2.358407884637515,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,227,227,37.9789662361145,8528.247350931168,2.36895759748088,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,228,228,28.9910728931427,8557.23842382431,2.3770106732845306,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,229,229,27.808644771575928,8585.047068595886,2.3847352968321904,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,230,230,27.246158361434937,8612.293226957321,2.3923036741548116,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,231,231,29.027651071548462,8641.32087802887,2.4003669105635748,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,232,232,27.6602041721344,8668.981082201004,2.40805030061139,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,233,233,51.04503130912781,8720.026113510132,2.4222294759750365,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,234,234,28.063880920410156,8748.089994430542,2.4300249984529283,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,235,235,28.41443920135498,8776.504433631897,2.4379178982310825,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,236,236,28.021876573562622,8804.52631020546,2.4457017528348497,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,237,237,29.838207960128784,8834.364518165588,2.4539901439348855,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,238,238,28.860880613327026,8863.225398778915,2.4620070552163655,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,239,239,30.086445808410645,8893.311844587326,2.4703644012742574,0.7327289778055642
final_on_policy_lr4e-5_400_full_eval,240,240,221.5057942867279,9114.817638874054,2.531893788576126,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,241,241,49.160229444503784,9163.977868318558,2.545549407866266,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,242,242,39.26623272895813,9203.244101047516,2.556456694735421,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,243,243,41.027897357940674,9244.271998405457,2.5678533328904045,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,244,244,27.58924102783203,9271.861239433289,2.5755170109536913,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,245,245,28.361109972000122,9300.222349405289,2.5833950970570245,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,246,246,28.778024196624756,9329.000373601913,2.591388992667198,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,247,247,26.500020742416382,9355.50039434433,2.5987501095400916,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,248,248,28.8804132938385,9384.380807638168,2.6067724465661577,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,249,249,27.364041090011597,9411.74484872818,2.614373569091161,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,250,250,28.306747674942017,9440.051596403122,2.6222365545564226,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,251,251,28.306483507156372,9468.358079910278,2.630099466641744,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,252,252,26.247400045394897,9494.605479955673,2.637390411098798,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,253,253,30.921592950820923,9525.527072906494,2.6459797424740263,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,254,254,31.069332122802734,9556.596405029297,2.654610112508138,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,255,255,27.409647941589355,9584.006052970886,2.662223903603024,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,256,256,29.576204776763916,9613.58225774765,2.670439516041014,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,257,257,38.96017241477966,9652.54243016243,2.6812617861562305,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,258,258,59.00007104873657,9711.542501211166,2.6976506947808794,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,259,259,39.98897409439087,9751.531475305557,2.7087587431404327,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,260,260,214.06552290916443,9965.596998214722,2.7682213883929783,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,261,261,30.190208911895752,9995.787207126617,2.7766075575351716,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,262,262,41.266700744628906,10037.053907871246,2.788070529964235,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,263,263,66.08353757858276,10103.13744544983,2.806427068180508,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,264,264,28.55537700653076,10131.69282245636,2.814359117348989,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,265,265,39.248616456985474,10170.941438913345,2.8252615108092627,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,266,266,39.67600345611572,10210.617442369461,2.8362826228804057,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,267,267,28.09873652458191,10238.716178894043,2.8440878274705677,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,268,268,27.01883602142334,10265.735014915466,2.8515930596987404,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,269,269,51.84047794342041,10317.575492858887,2.865993192460802,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,270,270,28.35077714920044,10345.926270008087,2.87386840833558,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,271,271,27.25484037399292,10373.18111038208,2.8814391973283557,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,272,272,27.68181610107422,10400.862926483154,2.889128590689765,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,273,273,26.44752264022827,10427.310449123383,2.896475124756495,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,274,274,27.689505100250244,10454.999954223633,2.904166653951009,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,275,275,25.96634316444397,10480.966297388077,2.9113795270522433,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,276,276,27.446497678756714,10508.412795066833,2.9190035541852315,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,277,277,25.227267265319824,10533.640062332153,2.926011128425598,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,278,278,26.54165244102478,10560.181714773178,2.933383809659216,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,279,279,27.81872034072876,10588.000435113907,2.9411112319760853,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,280,280,189.37555599212646,10777.375991106033,2.9937155530850093,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,281,281,26.612406969070435,10803.988398075104,3.0011078883541953,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,282,282,54.72366213798523,10858.712060213089,3.0163089056147467,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,283,283,27.541046857833862,10886.253107070923,3.02395919640859,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,284,284,27.59225606918335,10913.845363140106,3.0316237119833627,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,285,285,26.0198872089386,10939.865250349045,3.0388514584302904,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,286,286,24.58586359024048,10964.451113939285,3.045680864983135,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,287,287,26.096708297729492,10990.547822237015,3.052929950621393,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,288,288,24.29505681991577,11014.84287905693,3.059678577515814,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,289,289,27.18250012397766,11042.025379180908,3.0672292719946967,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,290,290,36.49058818817139,11078.51596736908,3.077365546491411,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,291,291,25.849427938461304,11104.36539530754,3.0845459431409834,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,292,292,27.10309886932373,11131.468494176865,3.0920745817157957,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,293,293,36.85084295272827,11168.319337129593,3.1023109269804423,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,294,294,37.53693103790283,11205.856268167496,3.112737852268749,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,295,295,27.08979320526123,11232.946061372757,3.120262794825766,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,296,296,26.06669569015503,11259.012757062912,3.1275035436285865,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,297,297,25.595933198928833,11284.60869026184,3.1346135250727336,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,298,298,24.81147527694702,11309.420165538788,3.1415056015385523,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,299,299,26.57248830795288,11335.99265384674,3.1488868482907613,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,300,300,202.19230461120605,11538.184958457947,3.2050513773494296,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,301,301,26.706483602523804,11564.89144206047,3.2124698450167974,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,302,302,27.71279001235962,11592.60423207283,3.2201678422424527,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,303,303,27.80504035949707,11620.409272432327,3.2278914645645354,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,304,304,27.650944709777832,11648.060217142105,3.2355722825394735,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,305,305,27.44941258430481,11675.50962972641,3.243197119368447,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,306,306,26.347769737243652,11701.857399463654,3.250515944295459,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,307,307,26.263968229293823,11728.121367692947,3.257811491025819,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,308,308,26.77348041534424,11754.894848108292,3.26524856891897,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,309,309,36.02399039268494,11790.918838500977,3.2752552329169378,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,310,310,27.97245979309082,11818.891298294067,3.283025360637241,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,311,311,26.451464891433716,11845.342763185501,3.29037298977375,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,312,312,26.761556148529053,11872.10431933403,3.297806755370564,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,313,313,25.87930202484131,11897.983621358871,3.304995450377464,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,314,314,26.275206565856934,11924.258827924728,3.31229411886798,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,315,315,25.448638916015625,11949.707466840744,3.31936318523354,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,316,316,26.93684411048889,11976.644310951233,3.326845641930898,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,317,317,26.35071039199829,12002.995021343231,3.334165283706453,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,318,318,36.62822079658508,12039.623242139816,3.3443397894832825,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,319,319,28.458564281463623,12068.08180642128,3.3522449462281334,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,320,320,218.5833773612976,12286.665183782578,3.412962551050716,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,321,321,40.17788743972778,12326.843071222305,3.424123075339529,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,322,322,27.695269346237183,12354.538340568542,3.431816205713484,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,323,323,38.86986470222473,12393.408205270767,3.442613390352991,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,324,324,27.139652729034424,12420.547857999802,3.450152182777723,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,325,325,28.471010446548462,12449.01886844635,3.4580607967906527,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,326,326,27.197802543640137,12476.21667098999,3.4656157419416638,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,327,327,29.33985424041748,12505.556525230408,3.473765701452891,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,328,328,28.473419189453125,12534.02994441986,3.4816749845610726,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,329,329,26.587016105651855,12560.616960525513,3.4890602668126425,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,330,330,27.384864568710327,12588.001825094223,3.496667173637284,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,331,331,31.001654148101807,12619.003479242325,3.505278744233979,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,332,332,27.13701558113098,12646.140494823456,3.5128168041176266,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,333,333,28.444905996322632,12674.585400819778,3.5207181668943828,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,334,334,26.576784133911133,12701.16218495369,3.5281006069315803,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,335,335,29.735520839691162,12730.89770579338,3.5363604738314947,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,336,336,28.37507438659668,12759.272780179977,3.5442424389388827,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,337,337,38.83710336685181,12798.10988354683,3.5550305232074524,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,338,338,57.91605830192566,12856.025941848755,3.57111831718021,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,339,339,25.858165979385376,12881.88410782814,3.5783011410633723,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,340,340,213.67795252799988,13095.56206035614,3.6376561278767054,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,341,341,28.03319787979126,13123.595258235931,3.6454431272877588,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,342,342,27.599501848220825,13151.194760084152,3.6531096555789313,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,343,343,28.628437519073486,13179.823197603226,3.6610619993342293,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,344,344,28.500823974609375,13208.324021577835,3.668978894882732,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,345,345,40.076122760772705,13248.400144338608,3.680111151205169,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,346,346,28.888797521591187,13277.288941860199,3.6881358171833885,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,347,347,28.592723846435547,13305.881665706635,3.696078240474065,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,348,348,27.520029306411743,13333.401695013046,3.7037226930591793,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,349,349,29.110121726989746,13362.511816740036,3.711808837983343,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,350,350,28.309326887130737,13390.821143627167,3.719672539896435,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,351,351,26.89457654953003,13417.715720176697,3.7271432556046378,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,352,352,28.765329837799072,13446.481050014496,3.7351336250040266,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,353,353,29.263766527175903,13475.744816541672,3.7432624490393533,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,354,354,70.24776935577393,13545.992585897446,3.762775718304846,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,355,355,30.099681615829468,13576.092267513275,3.77113674097591,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,356,356,27.77994203567505,13603.87220954895,3.778853391541375,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,357,357,28.015406370162964,13631.887615919113,3.7866354488664205,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,358,358,26.788329601287842,13658.675945520401,3.7940766515334445,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,359,359,28.87529444694519,13687.551239967346,3.8020975666575962,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,360,360,236.1217119693756,13923.672951936722,3.867686931093534,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,361,361,29.894035577774048,13953.566987514496,3.8759908298651378,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,362,362,29.81301975250244,13983.380007266998,3.8842722242408327,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,363,363,30.559051752090454,14013.939059019089,3.892760849727525,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,364,364,39.849613666534424,14053.788672685623,3.9038301868571175,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,365,365,28.54283380508423,14082.331506490707,3.9117587518029744,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,366,366,28.324982404708862,14110.656488895416,3.919626802470949,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,367,367,30.235860109329224,14140.892349004745,3.928025652501318,0.7380431384807753
final_on_policy_lr4e-5_400_full_eval,368,368,39.59562110900879,14180.487970113754,3.9390244361427094,0.7380431384807753
